1,2,"WN","4494","BOS","IND","1545",-7.00,25.00,8.00,818.00,
1,7,"DL","813","ATL","MIA","1855",107.00,12.00,105.00,594.00,
1,4,"DL","2665","BOS","LGA","0630",-3.00,19.00,0.00,184.00,
1,7,"UA","1680","PHX","IAH","1105",-2.00,10.00,0.00,1009.00,
1,4,"DL","1795","LAS","JFK","0700",-1.00,18.00,0.00,2248.00,
1,1,"WN","2807","MSY","AUS","1455",52.00,15.00,53.00,444.00,
1,1,"AA","2213","MTJ","DFW","1235",81.00,17.00,69.00,722.00,
1,5,"AA","1846","ATL","CLT","1111",-1.00,15.00,0.00,226.00,
1,6,"B6","498","SEA","BOS","2312",-9.00,15.00,0.00,2496.00,
1,3,"AA","494","RSW","CLT","1315",23.00,13.00,20.00,600.00,
1,5,"DL","2087","JFK","PBI","0905",-11.00,39.00,0.00,1028.00,
1,1,"B6","466","RSW","BOS","1248",10.00,13.00,13.00,1249.00,
1,6,"UA","726","FSD","DEN","0925",-9.00,9.00,0.00,483.00,
1,2,"DL","1408","OAK","SLC","0600",8.00,11.00,10.00,588.00,
1,4,"OO","5457","BZN","SFO","1209",-2.00,12.00,0.00,807.00,
1,1,"AA","1810","TPA","PHX","1725",14.00,20.00,1.00,1788.00,
1,6,"OO","4506","PSC","SEA","1312",-10.00,9.00,0.00,172.00,
1,3,"EV","5459","BTR","ATL","0830",-5.00,10.00,0.00,448.00,
1,5,"EV","4432","LBB","IAH","0630",-9.00,26.00,0.00,458.00,
1,7,"WN","2971","MDW","BDL","2200",11.00,15.00,5.00,777.00,
1,5,"WN","1066","MCI","PHX","0735",-3.00,24.00,0.00,1044.00,
1,1,"EV","5519","MCI","DTW","1024",-2.00,14.00,0.00,629.00,
1,7,"UA","1419","ORD","FLL","1935",136.00,16.00,130.00,1182.00,
1,2,"DL","1208","ATL","BOS","1416",-1.00,18.00,0.00,946.00,
1,1,"WN","1796","IAD","DEN","0925",-3.00,8.00,0.00,1452.00,
1,2,"UA","1835","SFO","IAD","2130",14.00,17.00,0.00,2419.00,
1,1,"AA","254","OGG","LAX","1413",-7.00,10.00,0.00,2486.00,
1,4,"WN","2934","PDX","SAN","1825",35.00,7.00,18.00,933.00,
1,7,"NK","696","LAS","BWI","2300",83.00,10.00,62.00,2106.00,
1,7,"UA","481","DEN","LAX","1525",-2.00,27.00,69.00,862.00,
1,5,"EV","2776","DFW","MOB","1105",-8.00,15.00,0.00,539.00,
1,5,"UA","725","MCO","ORD","0550",-6.00,11.00,0.00,1005.00,
1,2,"B6","1099","LGA","MCO","0700",-9.00,14.00,0.00,950.00,
1,2,"UA","1281","SFO","SNA","1635",27.00,17.00,19.00,372.00,
1,1,"WN","621","DAL","PHX","1815",5.00,17.00,21.00,879.00,
1,1,"DL","1131","FLL","LGA","1535",206.00,13.00,215.00,1076.00,
1,2,"DL","928","CVG","MCO","0900",-2.00,10.00,0.00,757.00,
1,1,"WN","1376","DEN","OAK","0830",16.00,21.00,34.00,957.00,
1,6,"DL","860","SNA","MSP","0645",-6.00,25.00,6.00,1522.00,
1,4,"EV","5514","LNK","ATL","0540",-5.00,28.00,0.00,841.00,
1,6,"DL","2457","MSP","LGA","1130",-3.00,18.00,0.00,1020.00,
1,4,"B6","1294","MCO","HPN","2028",-12.00,11.00,0.00,972.00,
1,4,"UA","1711","DEN","CLT","1000",6.00,28.00,0.00,1337.00,
1,2,"WN","2256","BOS","BNA","0720",2.00,10.00,0.00,942.00,
1,5,"EV","5424","ATL","EVV","1030",-6.00,17.00,0.00,350.00,
1,7,"AA","2206","DCA","MIA","2013",-10.00,39.00,4.00,919.00,
1,5,"DL","1485","LGA","MCO","1955",-1.00,19.00,0.00,950.00,
1,7,"AA","2591","BOS","ORD","1700",-5.00,19.00,0.00,867.00,
1,2,"OO","5326","PHX","LAX","0550",-2.00,15.00,0.00,370.00,
1,5,"WN","784","EWR","STL","0700",5.00,43.00,33.00,872.00,
1,1,"OO","3523","LAN","DTW","1750",-4.00,14.00,0.00,74.00,
1,4,"UA","1793","CLE","MCO","0850",-7.00,21.00,0.00,895.00,
1,1,"UA","1117","MSY","IAH","0634",-5.00,10.00,0.00,305.00,
1,3,"AS","306","SEA","SFO","1135",92.00,18.00,116.00,679.00,
1,3,"AA","9","JFK","SFO","0700",-9.00,34.00,0.00,2586.00,
1,1,"B6","1635","SFO","LGB","1943",-7.00,17.00,0.00,354.00,
1,1,"DL","1477","ORD","ATL","0635",3.00,23.00,0.00,606.00,
1,1,"WN","644","MDW","BNA","1145",2.00,17.00,0.00,395.00,
1,5,"AA","1019","DFW","COS","1850",14.00,24.00,11.00,592.00,
1,4,"B6","994","DEN","BOS","2325",38.00,15.00,13.00,1754.00,
1,6,"EV","5581","GRK","ATL","0630",0.00,13.00,12.00,803.00,
1,6,"B6","702","JFK","BUF","1945",-1.00,29.00,0.00,301.00,
1,7,"DL","2012","ORD","ATL","0901",-5.00,14.00,0.00,606.00,
1,1,"DL","1432","PHX","MSP","1236",2.00,13.00,0.00,1276.00,
1,7,"WN","4240","SFO","SNA","2025",4.00,9.00,0.00,372.00,
1,5,"OO","2896","LAN","ORD","1536",-10.00,10.00,0.00,179.00,
1,7,"UA","2027","LAS","IAH","0640",-8.00,11.00,0.00,1222.00,
1,5,"OO","4574","DEN","LAX","1337",58.00,14.00,51.00,862.00,
1,4,"NK","761","ORD","MSP","0900",10.00,21.00,12.00,334.00,
1,3,"WN","1086","LAS","PDX","0910",19.00,15.00,9.00,763.00,
1,4,"WN","1234","ATL","TPA","1330",55.00,10.00,53.00,406.00,
1,3,"DL","1364","ATL","MCI","1623",-4.00,12.00,0.00,692.00,
1,7,"WN","4672","MDW","TPA","1155",-3.00,9.00,0.00,997.00,
1,4,"B6","580","LGB","LAS","1517",0.00,14.00,0.00,231.00,
1,5,"OO","4453","FWA","ATL","0748",-8.00,29.00,0.00,508.00,
1,7,"AA","1534","DFW","MKE","1220",-5.00,15.00,0.00,853.00,
1,2,"WN","242","BDL","FLL","0615",0.00,14.00,0.00,1173.00,
1,4,"NK","318","RSW","MSP","1500",-10.00,26.00,0.00,1416.00,
1,5,"AA","400","RSW","CLT","1015",-8.00,11.00,0.00,600.00,
1,6,"NK","138","MCO","ACY","0926",-4.00,13.00,0.00,852.00,
1,2,"AA","648","JAX","CLT","0840",-3.00,9.00,2.00,328.00,
1,7,"AA","2176","DFW","OKC","2200",-4.00,14.00,0.00,175.00,
1,6,"AA","1820","CLT","RSW","2206",-4.00,10.00,0.00,600.00,
1,5,"OO","3522","ILM","ATL","1529",39.00,18.00,26.00,377.00,
1,5,"AS","548","SEA","PSP","0815",-8.00,33.00,0.00,987.00,
1,5,"WN","1590","SJC","SAN","1300",19.00,8.00,12.00,417.00,
1,5,"EV","5527","ATL","BQK","1501",-6.00,30.00,6.00,238.00,
1,2,"WN","1932","SNA","SJC","1820",54.00,13.00,63.00,342.00,
1,5,"WN","633","MDW","PIT","2155",-4.00,11.00,0.00,402.00,
1,1,"DL","356","ATL","MSP","2105",0.00,14.00,0.00,907.00,
1,4,"WN","43","DAL","HOU","1700",6.00,15.00,5.00,239.00,
1,3,"OO","4712","MSP","CID","1537",-4.00,22.00,9.00,220.00,
1,7,"WN","271","SAN","LAS","1125",-3.00,18.00,2.00,258.00,
1,4,"VX","221","AUS","SFO","1705",-3.00,11.00,0.00,1504.00,
1,7,"DL","453","JFK","LAX","2055",-1.00,20.00,41.00,2475.00,
1,1,"WN","247","ATL","SAN","1020",5.00,13.00,0.00,1892.00,
1,5,"DL","2439","ATL","DAB","1531",0.00,23.00,5.00,366.00,
1,7,"OO","5462","SMF","RNO","1824",61.00,20.00,,113.00,
1,4,"WN","1184","SEA","SMF","2030",212.00,21.00,214.00,605.00,
1,5,"AA","148","JFK","CLT","0630",-5.00,13.00,0.00,541.00,
